DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
132,2.0,0.0,37.3,0.0
132,2.0,0.0,29.3,0.0
138,1.0,0.0,22.52,2.22
1,2.0,0.0,99.55,0.0
132,1.0,0.0,44.16,7.36
132,1.0,0.0,66.05,10.68
138,1.0,0.0,27.25,5.45
132,1.0,0.0,73.65,14.73
138,2.0,0.0,12.3,0.0
138,2.0,0.0,11.8,0.0
138,2.0,0.0,12.3,0.0
138,1.0,0.0,15.8,2.0
138,2.0,0.0,18.3,0.0
138,2.0,0.0,12.0,0.0
132,1.0,0.0,41.3,1.0
138,2.0,0.0,11.8,0.0
138,2.0,0.0,32.92,0.0
132,2.0,0.0,48.3,0.0
138,2.0,0.0,10.0,0.0
138,1.0,0.0,19.12,3.82
132,2.0,0.0,12.8,0.0
138,1.0,0.0,16.56,2.76
132,1.0,0.0,70.7,11.78
132,1.0,0.0,51.63,10.33
132,2.0,0.0,58.92,0.0
138,1.0,0.0,22.25,4.45
138,1.0,0.0,15.35,2.55
138,1.0,0.0,15.96,2.66
1,1.0,0.0,145.0,33.46
132,1.0,0.0,87.6,14.6
138,1.0,0.0,18.1,2.8
138,1.0,0.0,27.36,4.56
138,1.0,0.0,44.16,7.36
138,1.0,0.0,31.77,4.85
138,2.0,0.0,34.92,0.0
138,2.0,0.0,11.3,0.0
138,2.0,0.0,15.0,0.0
138,1.0,0.0,21.36,3.56
132,1.0,0.0,70.7,11.78
138,2.0,0.0,13.3,0.0
138,1.0,0.0,15.38,3.08
132,1.0,0.0,58.92,0.0
138,1.0,0.0,15.87,2.07
138,2.0,0.0,12.8,0.0
138,1.0,0.0,36.42,4.0
138,2.0,0.0,14.3,0.0
132,1.0,0.0,70.0,11.08
138,1.0,0.0,32.91,2.99
138,1.0,0.0,40.82,5.07
138,2.0,0.0,14.3,0.0
138,1.0,0.0,35.3,0.0
138,1.0,0.0,29.92,3.5
138,1.0,0.0,40.07,6.65
138,2.0,0.0,18.3,0.0
138,2.0,0.0,23.3,0.0
138,2.0,0.0,12.3,0.0
138,1.0,0.0,14.15,2.35
132,2.0,0.0,40.3,0.0
138,1.0,0.0,23.3,0.0
1,2.0,0.0,97.3,0.0
132,1.0,0.0,63.95,10.65
138,2.0,0.0,3.8,0.0
138,1.0,0.0,17.88,3.58
138,1.0,0.0,42.36,7.06
138,1.0,0.0,37.7,6.28
