DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
188,11.05,8.0,0.71,2.75
36,18.91,15.86,6.25,2.75
227,17.61,14.56,3.98,2.75
210,11.05,8.0,2.08,2.75
177,34.24,31.19,11.38,2.75
89,15.39,12.34,4.04,2.75
26,27.87,24.82,9.88,2.75
39,24.63,21.58,7.22,2.75
91,11.05,8.0,0.98,2.75
11,15.34,10.0,1.47,2.75
228,20.91,17.86,7.41,2.75
39,25.26,22.21,4.07,2.75
36,29.56,26.51,6.45,2.75
227,13.05,10.0,0.48,2.75
80,25.91,22.86,8.19,2.75
256,14.86,11.81,2.98,2.75
89,11.05,8.0,0.85,2.75
76,21.67,18.62,4.87,2.75
39,12.54,9.49,3.07,2.75
21,31.35,28.3,11.92,2.75
61,36.76,21.47,7.12,2.75
165,66.85,57.68,25.63,2.75
149,81.47,66.18,25.57,2.75
76,11.05,8.0,1.48,2.75
76,11.05,8.0,1.66,2.75
76,11.05,8.0,1.26,2.75
17,11.05,8.0,2.06,2.75
39,11.05,8.0,1.06,2.75
39,11.05,8.0,0.69,2.75
165,22.55,19.5,6.82,2.75
37,28.2,25.15,6.8,2.75
85,20.98,17.93,4.34,2.75
61,13.62,10.57,2.71,2.75
26,11.05,8.0,1.23,2.75
155,35.2,32.15,11.62,2.75
39,13.46,10.41,2.7,2.75
26,40.38,37.33,12.75,2.75
195,36.27,27.1,12.82,2.75
97,13.85,10.8,1.94,2.75
97,21.27,18.22,6.62,2.75
55,42.45,39.4,16.27,2.75
35,27.89,24.84,11.76,2.75
76,15.83,12.78,4.53,2.75
228,29.0,24.86,3.86,3.84
37,27.86,24.81,8.14,2.75
91,11.05,8.0,0.76,2.75
225,28.46,25.41,11.97,2.75
106,18.95,15.9,7.03,2.75
133,11.05,8.0,1.32,2.75
76,12.37,9.32,2.87,2.75
22,11.05,8.0,2.24,2.75
150,39.97,36.92,21.89,2.75
52,32.66,29.61,10.68,2.75
77,11.05,8.0,1.12,2.75
188,16.58,13.53,3.07,2.75
76,14.26,11.21,4.32,2.75
123,11.05,8.0,3.52,2.75
55,22.68,19.63,7.95,2.75
17,21.05,18.0,2.18,2.75
72,11.05,8.0,2.34,2.75
227,13.64,10.59,7.7,2.75
61,12.95,9.9,3.67,2.75
85,14.4,11.35,4.28,2.75
63,21.34,18.29,8.37,2.75
66,12.76,9.71,3.36,2.75
190,16.27,12.72,4.61,2.75
76,11.05,8.0,1.56,2.75
61,11.05,8.0,2.21,2.75
222,11.05,8.0,1.99,2.75
177,13.1,10.05,3.71,2.75
91,11.05,8.0,2.25,2.75
256,27.04,23.99,3.36,2.75
89,36.0,32.11,3.98,3.59
133,75.79,66.98,21.69,2.75
210,41.68,38.63,6.24,2.75
14,91.85,82.68,26.22,2.75
39,31.02,27.97,4.25,2.75
188,11.05,8.0,2.3,2.75
55,91.87,82.7,26.29,2.75
97,31.55,28.5,5.14,2.75
22,23.17,20.12,2.2,2.75
71,18.41,15.36,2.91,2.75
76,11.05,8.0,1.37,2.75
37,11.51,8.46,3.07,2.75
89,11.83,8.78,1.89,2.75
181,14.22,11.17,3.12,2.75
36,12.46,9.41,1.5,2.75
49,12.48,9.43,1.34,2.75
49,14.64,11.59,1.95,2.75
76,16.4,13.35,3.39,2.75
55,11.56,8.51,0.8,2.75
14,42.83,39.78,14.68,2.75
181,41.21,38.16,7.6,2.75
150,12.27,9.22,3.47,2.75
225,13.68,10.63,2.44,2.75
76,13.31,10.26,0.46,2.75
227,14.45,11.4,0.78,2.75
35,24.41,21.36,4.36,2.75
39,43.71,34.54,23.69,2.75
123,11.05,8.0,1.32,2.75
165,36.04,32.99,9.9,2.75
72,15.79,12.74,3.04,2.75
228,23.35,20.3,5.07,2.75
76,13.31,10.26,1.01,2.75
228,21.45,18.4,0.19,2.75
72,22.72,19.67,4.45,2.75
14,61.94,58.89,18.03,2.75
72,24.02,20.97,5.44,2.75
61,14.52,11.47,2.56,2.75
61,28.92,25.87,9.87,2.75
25,31.94,28.89,7.27,2.75
188,13.12,10.07,0.01,2.75
85,14.03,10.98,2.35,2.75
181,19.57,16.52,2.98,2.75
225,26.9,23.35,6.03,2.75
155,11.45,8.4,1.13,2.75
91,11.45,8.4,1.28,2.75
25,33.65,30.6,10.89,2.75
195,11.06,8.01,2.51,2.75
227,53.16,50.11,16.37,2.75
14,13.5,10.45,2.17,2.75
76,11.45,8.4,3.4,2.75
177,13.18,10.13,1.56,2.75
36,19.61,16.56,5.69,2.75
133,24.86,21.81,5.99,2.75
61,15.51,12.46,4.61,2.75
37,15.45,12.4,0.76,2.75
91,13.35,10.3,1.54,2.75
91,11.45,8.4,0.92,2.75
188,11.05,8.0,1.22,2.75
17,17.46,14.41,2.37,2.75
49,14.83,11.78,1.75,2.75
189,11.45,8.4,1.65,2.75
76,22.22,19.17,3.51,2.75
55,46.01,42.96,10.56,2.75
35,18.8,15.75,2.87,2.75
106,30.44,27.39,7.47,2.75
33,18.07,15.02,3.3,2.75
52,19.47,16.42,3.85,2.75
61,12.62,9.57,2.04,2.75
61,14.77,11.72,2.46,2.75
71,15.0,11.95,2.71,2.75
11,41.39,38.34,10.01,2.75
61,14.23,11.18,2.22,2.75
85,12.77,9.72,1.69,2.75
106,17.25,14.2,3.47,2.75
61,14.15,11.1,2.65,2.75
39,41.18,38.13,11.28,2.75
25,23.63,20.58,5.76,2.75
17,13.85,10.8,2.32,2.75
91,11.45,8.4,0.59,2.75
49,11.05,8.0,2.45,2.75
61,11.45,8.4,1.22,2.75
149,74.79,65.62,29.0,2.75
61,11.05,8.0,2.02,2.75
97,14.6,11.55,2.39,2.75
36,11.45,8.4,0.97,2.75
25,16.7,13.65,2.74,2.75
61,11.05,8.0,0.47,2.75
26,21.01,17.96,3.77,2.75
61,24.2,21.15,9.36,2.75
39,14.74,11.69,2.06,2.75
17,11.45,8.4,1.21,2.75
80,13.2,10.15,2.07,2.75
228,18.89,15.84,3.78,2.75
61,26.92,23.87,4.01,2.75
65,18.79,15.74,0.94,2.75
89,14.98,11.93,2.86,2.75
76,11.45,8.4,0.63,2.75
26,11.45,8.4,1.11,2.75
89,28.71,25.66,7.13,2.75
149,18.98,15.93,4.02,2.75
155,11.45,8.4,0.86,2.75
61,26.71,23.66,8.06,2.75
61,13.15,10.1,1.97,2.75
97,15.41,12.36,3.23,2.75
26,11.05,8.0,2.22,2.75
89,27.14,17.97,6.54,2.75
89,13.11,10.06,2.01,2.75
25,14.37,11.32,3.84,2.75
35,23.35,20.3,8.13,2.75
177,32.04,28.99,7.73,2.75
108,29.12,26.07,7.93,2.75
62,12.38,9.33,1.88,2.75
210,16.06,13.01,3.36,2.75
217,13.06,10.01,4.77,2.75
181,13.84,10.79,4.55,2.75
106,24.71,21.66,2.5,2.75
188,11.45,8.4,0.87,2.75
61,11.45,8.4,1.01,2.75
228,29.0,25.38,6.66,3.32
35,11.45,8.4,1.16,2.75
97,14.89,11.84,3.13,2.75
91,24.75,21.7,4.89,2.75
61,11.05,8.0,2.2,2.75
97,21.05,18.0,2.17,2.75
188,11.05,8.0,1.29,2.75
61,11.05,8.0,1.79,2.75
63,16.05,13.0,2.17,2.75
225,13.05,10.0,2.32,2.75
49,28.72,25.67,9.3,2.75
39,15.63,12.58,4.32,2.75
17,13.05,10.0,2.29,2.75
188,16.05,13.0,1.47,2.75
72,13.62,10.57,3.52,2.75
39,11.05,8.0,1.26,2.75
76,15.05,12.0,1.06,2.75
76,17.17,14.12,4.01,2.75
76,18.92,15.87,4.98,2.75
37,13.81,10.76,4.19,2.75
35,21.05,18.0,2.34,2.75
17,13.35,10.3,3.8,2.75
71,11.09,8.04,3.17,2.75
210,11.05,8.0,1.25,2.75
91,27.09,24.04,2.73,2.75
91,33.84,30.29,11.97,2.75
39,19.5,16.45,5.44,2.75
225,24.96,21.91,4.42,2.75
49,11.05,8.0,1.23,2.75
217,15.52,12.47,3.09,2.75
181,23.95,20.9,6.28,2.75
61,14.04,10.99,3.19,2.75
89,11.05,8.0,1.43,2.75
71,56.08,40.79,14.19,2.75
14,12.05,9.0,2.14,2.75
11,14.05,11.0,0.43,2.75
11,13.05,10.0,1.8,2.75
97,11.05,8.0,2.62,2.75
210,12.82,9.77,3.03,2.75
256,11.05,8.0,2.24,2.75
33,19.68,16.63,4.24,2.75
35,14.05,11.0,2.33,2.75
26,14.62,11.57,4.22,2.75
76,19.35,16.3,5.89,2.75
181,17.34,14.29,5.11,2.75
91,11.05,8.0,3.91,2.75
62,14.46,11.41,3.88,2.75
155,15.05,12.0,1.25,2.75
256,29.55,26.5,11.15,2.75
35,16.48,13.43,4.76,2.75
108,26.05,23.0,3.02,2.75
61,21.05,18.0,1.28,2.75
49,11.05,8.0,1.05,2.75
61,12.05,9.0,0.59,2.75
89,15.05,12.0,1.15,2.75
91,11.64,8.59,2.74,2.75
71,15.05,12.0,1.55,2.75
133,11.05,8.0,0.61,2.75
77,23.84,20.79,2.45,2.75
76,15.05,12.0,2.06,2.75
89,13.89,10.84,4.09,2.75
225,11.05,8.0,2.03,2.75
76,12.05,9.0,2.51,2.75
72,24.54,21.49,9.42,2.75
62,11.05,8.0,2.18,2.75
188,17.05,14.0,4.64,2.75
76,16.14,13.09,4.8,2.75
39,13.05,10.0,1.46,2.75
210,21.91,18.86,5.35,2.75
49,11.05,8.0,1.31,2.75
26,11.05,8.0,0.96,2.75
225,16.57,13.52,5.15,2.75
39,34.28,31.23,7.27,2.75
188,14.4,11.35,2.31,2.75
71,22.32,19.27,4.87,2.75
55,35.01,31.96,15.37,2.75
61,13.05,10.0,0.93,2.75
181,15.33,12.28,2.93,2.75
222,11.05,8.0,0.35,2.75
76,22.57,19.52,5.81,2.75
67,15.05,12.0,0.34,2.75
65,20.22,17.17,5.72,2.75
52,25.5,22.44,3.26,2.76
71,15.09,12.04,4.16,2.75
62,14.05,11.0,1.01,2.75
21,31.05,28.0,1.6,2.75
217,11.05,8.0,0.55,2.75
49,11.69,8.64,2.76,2.75
76,31.19,28.14,8.08,2.75
66,19.05,16.0,2.05,2.75
71,11.05,8.0,1.09,2.75
177,48.65,45.1,14.25,2.75
33,16.7,13.65,2.8,2.75
33,21.92,18.87,5.57,2.75
61,13.05,10.0,1.01,2.75
97,27.14,24.09,0.35,2.75
85,23.33,20.28,3.57,2.75
91,21.07,18.02,4.32,2.75
39,31.67,28.62,4.37,2.75
77,22.82,19.77,3.91,2.75
26,13.05,10.0,0.63,2.75
26,11.05,8.0,0.43,2.75
35,29.06,26.01,2.94,2.75
77,14.44,11.39,1.67,2.75
256,19.51,16.46,6.18,2.75
35,13.05,10.0,1.59,2.75
61,21.69,18.64,2.49,2.75
97,13.05,10.0,1.97,2.75
188,14.05,11.0,1.43,2.75
49,26.55,23.5,6.93,2.75
222,51.15,48.1,7.64,2.75
91,13.05,10.0,1.04,2.75
181,15.13,12.08,3.15,2.75
17,37.31,34.26,13.1,2.75
108,13.05,10.0,1.99,2.75
61,29.06,26.01,4.96,2.75
89,24.93,21.88,5.55,2.75
177,11.26,8.21,3.13,2.75
155,35.21,32.16,13.93,2.75
222,18.54,15.49,5.59,2.75
35,17.03,13.98,5.08,2.75
89,11.05,8.0,1.83,2.75
26,11.05,8.0,0.61,2.75
33,13.05,10.0,1.42,2.75
35,13.62,10.57,3.13,2.75
188,47.71,44.66,14.97,2.75
39,21.23,18.18,2.52,2.75
39,48.9,45.85,8.15,2.75
49,33.23,30.18,13.0,2.75
181,29.14,26.09,5.92,2.75
181,14.18,11.13,2.0,2.75
61,30.39,27.34,8.69,2.75
25,32.36,29.31,11.49,2.75
17,22.78,19.73,8.42,2.75
149,48.9,45.85,18.28,2.75
22,41.34,38.29,11.01,2.75
65,11.05,8.0,2.17,2.75
149,24.64,21.59,8.38,2.75
76,13.05,10.0,1.95,2.75
39,37.52,34.47,16.76,2.75
91,61.45,52.28,25.45,2.75
133,39.69,36.64,17.87,2.75
39,68.04,64.99,9.05,2.75
76,19.75,16.7,6.62,2.75
80,11.05,8.0,1.67,2.75
188,54.73,45.56,19.53,2.75
55,11.93,8.88,3.45,2.75
35,49.49,40.32,20.81,2.75
55,38.2,29.03,14.69,2.75
17,14.05,11.0,1.87,2.75
155,41.33,38.28,17.97,2.75
188,11.36,8.31,2.85,2.75
123,11.05,8.0,2.23,2.75
177,11.05,8.0,1.1,2.75
76,11.05,8.0,1.32,2.75
256,27.82,24.77,10.98,2.75
17,22.52,19.47,4.33,2.75
225,11.05,8.0,2.99,2.75
71,11.91,8.86,4.21,2.75
37,53.73,44.56,18.19,2.75
35,48.18,39.01,19.73,2.75
35,23.13,20.08,8.99,2.75
89,38.09,28.92,13.94,2.75
165,22.15,19.1,1.92,2.75
35,11.05,8.0,1.44,2.75
76,12.52,9.47,1.58,2.75
76,11.05,8.0,1.1,2.75
189,18.72,15.67,3.18,2.75
65,59.91,50.74,20.74,2.75
108,76.47,67.3,25.73,2.75
228,36.0,31.32,5.82,4.38
225,63.24,53.57,20.59,2.75
25,12.79,9.74,3.22,2.75
89,35.52,32.47,9.64,2.75
29,11.95,8.4,0.85,2.75
222,11.05,8.0,1.11,2.75
177,11.51,8.46,2.32,2.75
55,43.59,40.54,12.41,2.75
228,27.54,24.49,7.33,2.75
97,13.16,10.11,3.66,2.75
62,26.23,23.18,4.86,2.75
26,11.45,8.4,1.2,2.75
52,20.82,17.77,4.44,2.75
14,39.75,36.2,9.07,2.75
225,20.54,17.49,3.76,2.75
188,11.45,8.4,1.86,2.75
150,12.23,9.18,2.04,2.75
25,21.45,18.4,1.96,2.75
76,11.45,8.4,1.6,2.75
26,20.21,16.66,3.92,2.75
85,16.95,13.4,0.9,2.75
257,13.95,10.4,0.92,2.75
26,38.09,35.04,16.9,2.75
181,25.6,19.2,7.51,3.6
61,15.9,12.85,2.87,2.75
76,18.01,14.96,3.59,2.75
39,11.45,8.4,1.49,2.75
228,13.95,10.4,1.37,2.75
55,37.82,34.77,11.09,2.75
181,22.56,19.51,5.33,2.75
61,21.62,18.57,3.38,2.75
17,22.48,19.43,1.48,2.75
108,25.23,22.18,6.73,2.75
26,49.3,46.25,17.11,2.75
14,27.64,24.59,14.27,2.75
91,11.45,8.4,0.45,2.75
89,17.87,14.82,1.69,2.75
77,15.87,12.82,2.63,2.75
21,20.34,11.17,2.84,2.75
55,43.2,40.15,13.62,2.75
36,35.68,32.63,7.57,2.75
91,26.65,23.6,6.32,2.75
35,54.21,51.16,16.63,2.75
61,11.58,8.53,1.59,2.75
165,15.57,12.52,2.08,2.75
177,11.05,8.0,1.4,2.75
39,33.26,27.92,10.68,2.75
89,11.05,8.0,2.1,2.75
181,17.82,14.77,2.56,2.75
61,11.45,8.4,1.41,2.75
61,13.67,10.62,2.08,2.75
61,12.16,9.11,2.14,2.75
37,14.93,11.88,2.5,2.75
17,11.99,8.94,1.55,2.75
108,11.05,8.0,1.07,2.75
62,12.91,9.86,2.1,2.75
39,36.8,33.75,14.09,2.75
39,20.42,17.37,3.41,2.75
76,13.05,10.0,1.95,2.75
61,11.05,8.0,2.29,2.75
188,16.1,13.05,3.14,2.75
91,18.75,9.58,1.97,2.75
33,17.31,14.26,4.9,2.75
76,14.63,11.58,2.99,2.75
65,30.35,27.3,7.83,2.75
55,33.6,30.55,14.11,2.75
61,11.45,8.4,0.85,2.75
36,35.74,32.69,12.15,2.75
14,11.05,8.0,1.15,2.75
11,11.39,8.34,3.29,2.75
14,40.22,37.17,11.41,2.75
225,12.45,9.4,1.62,2.75
155,34.3,31.25,11.59,2.75
39,15.8,12.75,2.41,2.75
33,30.32,27.27,11.94,2.75
97,26.37,23.32,5.61,2.75
21,58.3,55.25,26.42,2.75
188,12.38,9.33,3.24,2.75
29,11.7,8.65,1.31,2.75
55,11.49,8.44,1.61,2.75
62,14.45,11.4,1.38,2.75
108,37.65,34.6,6.86,2.75
71,15.4,12.35,2.8,2.75
61,12.88,9.83,1.47,2.75
195,21.03,17.98,4.23,2.75
80,26.35,23.3,4.67,2.75
189,24.96,21.91,4.9,2.75
217,11.61,8.56,3.1,2.75
55,39.98,36.93,11.99,2.75
123,13.12,10.07,2.4,2.75
33,23.61,20.56,5.06,2.75
106,17.57,8.4,0.77,2.75
25,17.57,8.4,0.98,2.75
71,41.45,38.4,1.09,2.75
225,17.54,14.49,3.56,2.75
40,16.43,13.38,4.31,2.75
76,26.4,23.35,6.43,2.75
188,14.99,11.94,4.59,2.75
33,41.13,38.08,5.54,2.75
63,21.12,18.07,3.63,2.75
14,11.45,8.4,1.07,2.75
36,27.22,24.17,6.23,2.75
222,11.45,8.4,1.32,2.75
17,14.66,11.61,2.53,2.75
225,22.0,18.95,2.19,2.75
256,23.25,12.95,2.85,10.0
97,23.79,20.74,3.62,2.75
222,29.99,26.94,8.28,2.75
63,24.07,21.02,5.15,2.75
108,11.45,8.4,1.03,2.75
77,67.55,52.26,20.06,2.75
225,13.64,10.59,2.0,2.75
155,12.54,9.49,2.05,2.75
61,13.52,10.47,2.27,2.75
67,13.1,10.05,2.29,2.75
181,11.45,8.4,1.32,2.75
228,20.77,17.72,5.92,2.75
177,17.92,14.87,2.53,2.75
97,19.34,16.29,3.56,2.75
22,92.63,83.46,36.82,2.75
61,11.45,8.4,1.2,2.75
188,11.45,8.4,1.06,2.75
25,14.86,11.81,2.63,2.75
61,40.3,37.25,13.23,2.75
33,41.09,38.04,12.34,2.75
97,11.45,8.4,1.15,2.75
25,11.45,8.4,0.62,2.75
76,24.05,21.0,3.87,2.75
39,35.72,32.67,9.8,2.75
188,55.01,45.84,22.53,2.75
17,12.12,9.07,1.7,2.75
181,11.05,8.0,0.74,2.75
35,22.59,19.54,4.47,2.75
228,50.96,47.91,17.7,2.75
37,29.18,26.13,8.05,2.75
257,12.36,9.31,1.83,2.75
55,29.62,26.57,11.34,2.75
61,11.45,8.4,1.44,2.75
177,24.65,21.6,5.18,2.75
188,20.47,17.42,4.71,2.75
35,11.05,8.0,0.42,2.75
61,31.45,28.4,1.41,2.75
62,15.45,12.4,1.12,2.75
189,20.66,11.49,2.13,2.75
76,14.38,11.33,4.71,2.75
55,28.63,25.58,12.14,2.75
25,22.25,19.2,5.49,2.75
188,19.48,16.43,2.45,2.75
61,65.83,56.66,24.27,2.75
149,11.45,8.4,1.16,2.75
108,26.18,23.13,5.03,2.75
61,14.2,11.15,2.4,2.75
39,19.25,16.2,4.18,2.75
91,47.57,38.4,14.44,2.75
71,13.45,10.4,0.95,2.75
35,17.26,14.21,2.66,2.75
150,12.17,9.12,2.81,2.75
89,15.07,12.02,2.12,2.75
21,31.52,22.35,6.28,2.75
85,19.77,16.72,3.32,2.75
91,13.45,10.4,1.19,2.75
195,21.24,18.19,4.47,2.75
55,16.35,13.3,4.48,2.75
14,20.71,17.66,3.0,2.75
14,18.85,15.8,2.86,2.75
76,34.33,31.28,7.15,2.75
22,17.91,14.86,2.0,2.75
67,11.45,8.4,0.94,2.75
35,60.04,50.87,17.03,2.75
65,48.87,45.82,14.0,2.75
149,17.69,14.64,1.9,2.75
76,23.36,18.64,4.97,4.42
89,11.45,8.4,1.09,2.75
228,25.5,22.48,3.42,2.72
123,22.75,19.7,4.46,2.75
61,16.64,13.59,2.63,2.75
80,43.77,34.6,11.47,2.75
150,66.47,57.3,24.36,2.75
35,18.24,15.19,3.18,2.75
35,55.93,52.88,16.5,2.75
97,38.06,35.01,13.49,2.75
256,35.24,32.19,8.98,2.75
76,23.28,20.23,5.52,2.75
225,63.02,53.85,17.0,2.75
22,14.45,11.4,0.71,2.75
97,25.09,22.04,6.83,2.75
17,37.38,34.33,9.84,2.75
39,17.03,13.98,3.04,2.75
21,20.75,17.7,4.85,2.75
55,85.23,63.82,16.79,2.75
35,15.37,12.32,2.65,2.75
97,14.62,11.57,2.51,2.75
89,19.35,16.3,4.67,2.75
14,16.83,13.78,2.44,2.75
14,11.05,8.0,0.28,2.75
91,16.83,13.78,0.99,2.75
91,11.05,8.0,1.09,2.75
71,18.06,15.01,3.39,2.75
225,22.97,19.92,7.27,2.75
17,36.0,28.94,5.81,6.76
49,14.4,11.35,2.01,2.75
61,14.8,11.75,2.74,2.75
65,11.05,8.0,1.88,2.75
91,19.19,16.14,5.64,2.75
155,35.2,32.15,13.29,2.75
25,19.24,16.19,2.99,2.75
72,55.25,46.08,17.43,2.75
188,12.19,9.14,2.92,2.75
33,11.05,8.0,2.61,2.75
89,44.74,35.96,5.42,8.48
181,19.64,15.62,3.42,3.72
36,50.56,41.39,19.49,2.75
97,38.11,30.59,7.29,7.22
181,12.74,10.03,1.77,2.41
33,36.0,31.63,4.56,4.07
76,11.87,8.82,2.93,2.75
177,29.36,26.31,10.24,2.75
35,13.95,10.9,4.26,2.75
188,11.05,8.0,2.16,2.75
76,14.63,11.58,5.64,2.75
49,25.0,21.7,5.42,3.0
22,11.05,8.0,2.24,2.75
55,11.95,8.9,3.39,2.75
76,18.32,15.27,6.28,2.75
49,11.05,8.0,2.14,2.75
17,12.05,9.0,2.16,2.75
21,15.91,12.86,5.45,2.75
76,23.29,20.24,7.65,2.75
22,32.88,23.71,10.56,2.75
225,13.49,10.44,3.57,2.75
37,17.13,13.59,3.18,3.24
37,16.3,13.25,4.61,2.75
63,22.06,19.01,7.08,2.75
25,11.91,8.86,3.77,2.75
225,12.22,9.17,3.46,2.75
76,15.75,12.7,4.45,2.75
91,15.57,12.52,4.92,2.75
61,11.05,8.0,2.18,2.75
77,24.0,18.7,6.21,2.0
39,11.36,8.31,2.43,2.75
77,22.66,19.61,8.76,2.75
61,9.17,7.14,1.63,1.73
66,12.81,9.76,3.47,2.75
222,21.65,18.6,3.71,2.75
62,21.05,18.0,2.15,2.75
181,22.35,18.19,4.57,3.86
225,16.05,13.0,2.64,2.75
49,18.53,15.48,6.34,2.75
189,29.0,25.23,3.88,3.47
71,29.54,26.49,3.73,2.75
17,11.05,8.0,2.58,2.75
77,45.66,36.49,17.09,2.75
188,13.42,10.37,3.89,2.75
49,11.4,8.54,2.1,2.56
106,28.47,25.42,2.14,2.75
228,36.0,31.3,6.04,4.4
61,21.45,18.4,1.3,2.75
181,19.21,16.16,4.24,2.75
188,67.36,58.19,20.81,2.75
49,11.05,8.0,1.45,2.75
178,20.62,17.57,2.5,2.75
39,25.71,22.66,6.1,2.75
225,28.08,25.03,5.49,2.75
91,15.26,12.21,2.57,2.75
52,29.0,25.26,4.46,3.44
181,15.16,12.11,2.58,2.75
17,11.05,8.0,1.73,2.75
55,11.56,8.51,1.93,2.75
72,14.18,11.13,2.16,2.75
76,11.45,8.4,1.3,2.75
65,16.45,13.4,1.08,2.75
181,18.14,15.09,3.37,2.75
61,13.53,10.48,1.8,2.75
36,21.45,18.4,0.42,2.75
61,16.53,13.48,3.41,2.75
39,24.83,21.78,5.84,2.75
71,21.45,18.4,0.39,2.75
181,21.39,18.34,3.61,2.75
71,11.45,8.4,0.69,2.75
165,20.1,17.05,4.49,2.75
39,11.45,8.4,0.88,2.75
39,11.45,8.4,1.4,2.75
76,11.83,8.78,1.57,2.75
228,13.64,10.59,1.99,2.75
17,16.12,13.07,2.87,2.75
225,11.45,8.4,1.42,2.75
25,19.53,16.48,4.97,2.75
188,11.05,8.0,0.95,2.75
89,11.05,8.0,1.36,2.75
257,43.23,34.06,10.09,2.75
63,19.85,16.8,4.06,2.75
35,17.27,14.22,2.15,2.75
178,14.45,11.4,1.56,2.75
76,17.69,14.64,3.87,2.75
61,25.58,22.53,5.21,2.75
35,11.45,8.4,1.19,2.75
35,11.45,8.4,0.44,2.75
39,11.74,8.69,2.24,2.75
77,19.17,16.12,4.14,2.75
17,14.67,11.62,2.69,2.75
39,28.32,25.27,8.24,2.75
61,11.45,8.4,1.29,2.75
76,14.21,11.16,2.65,2.75
36,23.12,20.07,4.96,2.75
21,27.42,24.37,6.83,2.75
39,11.45,8.4,0.89,2.75
89,22.18,19.13,4.57,2.75
65,19.93,16.88,3.98,2.75
91,11.45,8.4,0.79,2.75
26,14.99,11.94,4.67,2.75
17,14.56,11.51,2.78,2.75
65,15.03,11.98,2.55,2.75
35,17.47,14.42,6.71,2.75
97,13.22,10.17,2.29,2.75
97,23.89,20.84,6.65,2.75
76,11.05,8.0,1.28,2.75
61,11.05,8.0,1.11,2.75
190,13.47,10.42,2.85,2.75
37,21.05,18.0,0.96,2.75
33,19.23,16.18,4.14,2.75
35,16.17,13.12,3.76,2.75
76,17.21,14.16,4.36,2.75
225,14.05,11.0,1.27,2.75
188,29.99,26.94,10.37,2.75
14,26.05,23.0,0.75,2.75
39,14.0,10.95,2.37,2.75
71,11.05,8.0,1.21,2.75
35,15.73,12.68,2.62,2.75
85,16.52,13.47,4.18,2.75
61,11.05,8.0,1.03,2.75
76,17.88,14.83,4.68,2.75
97,11.05,8.0,1.16,2.75
72,11.96,8.91,3.39,2.75
177,15.05,12.0,0.74,2.75
39,41.29,38.24,11.29,2.75
65,14.43,11.38,3.3,2.75
149,25.86,22.81,7.38,2.75
195,30.47,27.42,13.0,2.75
39,15.86,12.81,3.28,2.75
181,17.21,14.16,5.5,2.75
188,14.53,11.48,3.42,2.75
72,23.96,20.91,2.85,2.75
150,16.2,13.15,3.88,2.75
155,17.68,14.63,3.32,2.75
97,12.24,9.19,2.41,2.75
17,11.05,8.0,2.05,2.75
80,21.05,18.0,1.51,2.75
62,11.05,8.0,0.51,2.75
66,13.05,10.0,0.37,2.75
62,15.72,12.67,4.0,2.75
91,11.05,8.0,0.95,2.75
72,14.09,11.04,3.42,2.75
17,32.42,29.37,2.58,2.75
36,32.93,29.88,8.66,2.75
25,22.28,19.23,5.65,2.75
39,26.45,23.4,3.5,2.75
25,25.21,22.16,6.99,2.75
85,14.05,11.0,1.14,2.75
91,21.23,18.18,1.66,2.75
67,21.82,18.77,2.04,2.75
89,11.05,8.0,1.04,2.75
39,14.77,11.72,2.92,2.75
22,12.05,9.0,1.56,2.75
165,11.11,8.06,2.18,2.75
123,11.05,8.0,0.91,2.75
225,14.4,11.35,3.21,2.75
76,12.47,9.42,2.1,2.75
97,11.05,8.0,0.91,2.75
89,20.81,17.76,4.04,2.75
91,15.06,12.01,3.42,2.75
133,11.05,8.0,0.87,2.75
256,30.68,27.63,9.55,2.75
76,12.43,9.38,3.55,2.75
35,13.33,10.28,4.19,2.75
97,14.05,11.0,1.5,2.75
225,15.05,12.0,0.65,2.75
37,15.58,12.53,3.5,2.75
17,12.74,9.69,2.98,2.75
72,13.15,10.1,2.47,2.75
77,16.62,13.57,4.22,2.75
39,17.13,14.08,3.73,2.75
76,35.9,32.85,8.55,2.75
91,25.79,22.74,3.74,2.75
91,15.18,12.13,3.7,2.75
227,32.89,29.84,10.36,2.75
17,38.91,35.86,14.18,2.75
71,17.44,14.39,4.35,2.75
85,11.27,8.22,2.16,2.75
11,16.96,13.91,4.48,2.75
188,14.34,11.29,2.12,2.75
76,20.08,17.03,3.63,2.75
72,17.44,14.39,4.53,2.75
165,11.05,8.0,0.87,2.75
225,20.26,17.21,4.28,2.75
26,31.05,28.0,1.75,2.75
14,14.05,11.0,0.8,2.75
14,11.05,8.0,1.1,2.75
26,11.05,8.0,0.76,2.75
228,18.26,15.21,3.9,2.75
89,16.18,13.13,2.94,2.75
177,12.95,9.9,3.47,2.75
154,24.69,21.64,6.16,2.75
61,26.05,23.0,1.82,2.75
225,12.52,9.47,2.19,2.75
39,11.05,8.0,1.57,2.75
33,11.84,9.3,1.62,2.24
49,36.56,33.51,12.98,2.75
39,23.34,20.29,2.81,2.75
188,11.05,8.0,0.88,2.75
188,20.98,17.93,3.19,2.75
76,14.07,11.02,2.53,2.75
225,14.57,11.52,2.15,2.75
225,15.28,12.23,2.43,2.75
195,17.38,14.33,5.15,2.75
39,13.11,10.06,2.79,2.75
39,14.68,11.63,2.32,2.75
