DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
132,68.64,52.0,18.76,15.84
138,31.59,23.5,7.58,7.29
132,29.75,23.0,7.8,5.95
138,46.1,31.5,10.99,7.68
132,89.91,72.5,27.52,14.66
138,41.77,26.5,8.3,8.35
132,50.16,41.0,12.3,8.36
138,14.8,12.0,3.43,2.0
138,38.62,24.0,7.9,7.7
264,55.3,40.0,0.04,15.0
132,72.5,53.5,18.29,12.08
138,38.9,25.5,7.53,6.48
138,41.16,33.5,11.37,6.86
138,39.28,24.5,7.16,7.86
132,57.27,49.0,18.0,7.47
138,21.8,18.0,5.57,3.0
132,55.8,50.0,18.77,5.0
138,14.16,11.0,2.77,2.36
138,39.5,26.0,7.78,6.58
132,79.85,54.5,18.32,18.43
138,17.76,14.0,4.03,2.96
138,17.16,13.5,3.54,2.86
138,82.11,66.0,24.32,13.36
138,15.36,12.0,3.07,2.56
132,73.65,52.0,19.58,14.73
138,14.0,11.5,3.39,1.7
138,19.9,16.5,5.24,2.6
138,38.9,25.5,8.53,6.48
138,14.8,13.0,3.65,1.0
138,15.96,12.5,3.55,2.66
132,67.76,52.0,16.8,8.84
138,35.8,30.5,10.3,4.5
132,40.3,35.0,9.5,5.0
138,31.0,24.0,7.36,6.2
138,16.0,12.0,2.52,3.2
138,15.87,13.0,3.84,2.07
132,18.8,15.5,4.97,2.5
132,20.76,16.5,5.1,3.46
138,14.16,11.0,2.6,2.36
138,38.02,23.5,7.6,7.6
138,34.0,21.0,6.82,6.08
132,70.7,52.0,17.64,11.78
138,16.56,13.0,3.53,2.76
138,16.64,12.0,3.11,3.84
138,14.76,11.5,3.5,2.46
138,20.3,18.5,6.21,1.0
138,23.14,17.0,5.65,5.34
138,24.36,20.0,4.23,4.06
138,15.3,13.5,3.72,1.0
138,14.16,11.0,3.2,2.36
138,36.62,28.5,9.73,7.32
138,38.3,25.0,6.99,6.38
138,27.0,22.0,6.9,4.2
138,34.7,22.0,7.07,5.78
138,16.3,13.5,3.97,2.0
138,17.76,14.0,3.5,2.96
132,52.25,41.0,13.91,10.45
132,48.8,44.0,13.08,4.0
138,45.5,31.0,8.88,7.58
138,13.5,10.0,2.43,2.7
138,16.56,13.0,3.57,2.76
132,20.8,18.5,5.81,1.5
138,50.9,35.5,10.03,8.48
132,29.76,24.0,7.75,4.96
132,57.88,45.5,15.39,11.58
132,68.16,56.0,18.6,11.36
132,70.7,52.0,20.64,11.78
132,52.56,43.0,13.96,8.76
132,68.76,56.5,18.0,11.46
138,38.76,31.5,10.56,6.46
138,13.56,10.5,2.87,2.26
132,68.92,52.0,18.6,10.0
132,74.7,58.0,16.1,14.9
138,49.92,37.0,7.6,5.0
138,20.75,15.5,4.1,3.45
132,76.1,52.0,19.16,12.68
138,19.3,14.5,3.82,3.0
132,70.1,52.0,19.37,11.68
138,15.36,11.0,2.89,2.56
132,76.1,52.0,18.66,12.68
138,16.62,11.5,2.89,3.32
138,16.62,11.5,3.17,3.32
132,55.56,44.5,12.8,9.26
138,19.56,14.5,3.54,3.26
132,76.23,63.0,20.75,6.48
138,40.1,25.5,7.74,6.68
138,15.96,11.5,3.08,2.66
138,15.96,11.5,3.14,2.66
138,20.3,15.5,3.76,3.0
138,45.42,31.5,8.92,6.0
138,17.3,14.5,3.55,1.0
132,24.12,17.5,5.31,4.82
138,18.36,13.5,4.04,3.06
138,33.5,20.0,6.15,5.58
132,47.38,39.5,11.51,4.13
138,45.33,31.5,10.24,5.91
132,22.2,17.5,5.28,2.9
138,19.75,14.0,3.83,3.95
138,18.36,13.5,3.81,3.06
138,44.3,29.0,7.49,7.38
138,37.7,23.5,6.89,6.28
132,31.56,24.5,7.69,5.26
138,21.0,15.0,3.95,4.2
138,20.16,15.0,3.06,3.36
138,20.76,15.5,4.22,3.46
138,16.44,12.5,3.46,2.14
138,15.96,11.5,3.11,2.66
138,17.25,12.0,3.46,3.45
138,14.76,10.5,3.1,2.46
138,17.88,12.5,3.65,3.58
138,15.96,11.5,3.17,2.66
138,15.36,11.0,2.75,2.56
132,57.85,45.0,14.3,11.55
138,20.86,15.46,4.81,3.15
138,15.18,12.0,3.19,1.38
132,21.8,17.0,5.36,3.0
138,15.36,11.0,3.46,2.56
138,20.15,15.0,3.7,3.35
138,16.0,13.0,3.8,1.2
132,22.25,16.0,5.29,4.45
132,76.1,52.0,18.7,12.68
138,14.08,11.5,3.43,1.28
138,27.88,21.0,7.14,5.58
132,19.75,14.5,4.82,3.95
138,17.25,12.5,3.48,3.45
138,16.0,11.5,3.12,3.2
138,13.8,11.0,3.22,1.5
138,33.47,21.0,6.5,5.55
138,43.92,31.5,10.7,5.0
138,13.57,10.5,2.51,1.77
132,29.76,23.5,7.82,4.96
138,30.22,22.0,7.59,0.8
138,15.38,11.0,2.97,3.08
138,34.7,21.5,6.94,5.78
132,71.78,50.0,18.56,14.36
138,30.42,21.0,7.3,2.0
138,16.0,12.5,3.47,2.2
138,17.16,13.0,3.8,2.86
132,61.62,48.5,18.12,12.32
138,35.9,23.0,7.26,5.98
138,36.5,23.5,7.4,6.08
138,14.76,11.5,3.29,2.46
138,13.3,10.0,2.88,2.5
138,19.1,14.5,3.9,3.8
132,19.56,15.5,4.73,3.26
138,35.3,29.5,10.4,5.0
138,14.69,10.5,2.94,3.39
132,97.85,74.5,27.1,22.55
138,53.31,42.0,11.6,8.56
132,44.75,35.0,10.89,8.95
132,20.8,18.0,5.67,2.0
1,87.6,66.0,15.95,5.6
138,48.0,30.0,7.75,11.08
138,14.8,12.5,3.67,1.5
1,85.55,63.5,15.3,8.0
138,35.52,21.5,6.71,7.1
138,14.76,11.5,3.51,2.46
138,38.3,25.0,7.36,6.38
132,21.36,17.0,5.39,3.56
132,15.3,13.5,4.37,1.0
138,38.42,25.5,7.85,6.0
132,70.7,52.0,18.57,11.78
138,16.56,13.0,3.54,2.76
138,17.15,13.5,3.0,2.85
138,14.76,11.5,3.11,2.46
138,14.76,11.5,3.49,2.46
138,16.56,13.0,3.57,2.76
132,64.92,52.0,18.29,6.0
132,20.76,16.5,5.36,3.46
138,16.62,12.5,2.77,3.32
138,21.0,16.0,4.7,4.2
132,57.88,45.5,13.06,11.58
132,73.65,52.0,17.48,14.73
132,70.7,52.0,17.56,11.78
138,46.1,31.5,8.46,7.68
138,37.1,24.0,7.43,6.18
138,37.1,24.0,7.51,6.18
132,26.76,21.5,6.84,4.46
138,15.36,12.0,3.34,2.56
138,14.76,11.5,3.26,2.46
138,37.8,32.0,10.64,5.0
138,14.76,11.5,3.28,2.46
138,15.36,12.0,3.54,2.56
132,20.16,16.0,5.03,3.36
138,34.1,21.5,6.76,5.68
138,12.8,11.0,3.15,1.0
138,39.52,23.5,7.5,9.1
138,17.29,12.5,3.5,3.99
138,14.76,11.5,3.12,2.46
138,15.99,11.5,3.07,3.69
138,44.9,30.5,9.66,7.48
132,70.7,52.0,17.97,11.78
138,17.02,14.0,4.06,2.22
138,18.96,15.0,3.82,3.16
138,41.62,32.5,10.62,8.32
138,13.57,11.0,3.13,1.77
138,24.71,20.5,3.96,3.41
138,18.36,14.5,3.53,3.06
138,16.28,14.0,3.57,1.48
138,20.38,15.5,3.99,4.08
138,16.3,14.5,3.85,1.0
138,15.36,12.0,3.28,2.56
132,70.7,52.0,17.16,11.78
138,38.16,31.0,10.2,6.36
138,46.05,28.5,9.0,10.63
132,70.7,52.0,17.94,11.78
138,14.16,11.0,2.48,2.36
132,70.0,52.0,16.92,11.08
132,70.7,52.0,20.68,11.78
138,17.8,15.0,3.24,2.0
132,70.67,52.0,17.6,11.75
138,18.3,16.5,3.52,1.0
132,73.65,52.0,18.0,14.73
138,22.25,17.0,3.7,4.45
138,39.95,32.5,10.5,6.65
138,16.56,13.0,3.77,2.76
138,40.92,30.0,7.9,4.0
138,18.96,15.0,4.11,3.16
138,15.96,12.5,3.51,2.66
138,17.16,13.5,3.57,2.86
138,39.96,32.5,10.08,6.66
132,20.3,16.5,5.4,3.0
138,36.92,22.0,5.9,8.0
132,73.92,52.0,21.75,15.0
138,17.16,13.5,3.26,2.86
138,14.8,12.0,2.83,2.0
138,17.16,13.5,3.46,2.86
138,16.56,13.0,3.46,2.76
138,20.76,16.5,3.49,3.46
138,17.16,13.5,3.4,2.86
138,16.44,13.5,3.19,2.14
138,18.36,14.5,3.1,3.06
138,16.56,13.0,3.14,2.76
138,26.39,19.5,6.04,6.09
138,16.55,13.0,3.1,2.75
1,123.17,95.0,28.08,10.0
138,48.96,40.0,10.93,8.16
138,22.49,16.5,3.61,5.19
138,21.0,17.5,3.91,1.7
138,50.9,34.5,7.76,8.48
132,76.1,52.0,19.11,12.68
138,18.96,14.0,2.81,3.16
138,47.9,32.0,7.67,7.98
138,43.7,28.5,8.2,7.28
138,17.25,12.0,3.03,3.45
138,17.8,15.0,3.8,1.0
138,19.56,14.5,3.5,3.26
138,18.96,14.0,2.8,3.16
138,15.8,12.0,2.75,2.0
138,18.36,13.5,3.15,3.06
138,17.76,13.0,2.84,2.96
138,18.3,15.0,3.61,1.5
138,19.56,14.5,3.61,3.26
138,19.3,15.0,3.6,2.5
132,62.31,48.5,13.64,10.06
138,17.85,12.5,3.2,3.55
132,71.91,56.5,18.05,11.66
138,18.36,13.5,3.12,3.06
138,21.8,16.0,3.76,4.0
138,21.19,14.5,3.65,4.89
138,20.16,15.0,3.79,3.36
138,47.16,39.0,0.02,7.86
132,68.42,52.0,19.64,5.0
138,57.1,36.0,10.78,13.18
132,69.42,52.0,21.25,6.0
138,40.87,28.0,9.09,3.0
138,15.36,11.0,2.74,2.56
138,40.85,23.5,6.01,9.43
138,25.56,19.5,5.46,4.26
138,40.35,30.5,10.0,8.05
138,43.67,28.5,7.8,7.25
138,22.88,16.5,3.28,4.58
138,16.3,12.0,3.17,2.5
132,61.3,51.5,13.3,8.0
138,17.16,12.5,2.84,2.86
138,21.06,17.0,3.7,2.26
138,22.77,18.0,4.52,2.97
138,15.87,12.0,2.63,2.07
132,32.25,24.0,6.24,6.45
132,21.96,16.5,5.27,3.66
138,49.92,32.0,8.11,10.0
138,23.76,18.0,3.57,3.96
138,21.8,18.0,3.78,2.0
138,15.3,11.5,3.08,2.0
138,15.36,11.0,3.06,2.56
138,22.56,17.0,3.62,3.76
138,21.35,16.0,3.2,3.55
138,15.36,11.0,3.06,2.56
138,17.16,12.5,3.08,2.86
138,23.16,17.5,3.89,3.86
138,21.96,16.5,3.53,3.66
138,23.5,17.0,4.18,4.7
138,16.0,11.0,3.1,3.2
132,50.31,38.5,12.37,8.06
138,14.36,11.5,2.06,1.06
138,21.36,16.0,3.87,3.56
138,22.77,18.0,3.83,2.97
132,23.76,18.0,5.79,3.96
138,22.56,17.0,3.52,3.76
138,21.96,16.5,3.71,3.66
138,22.56,17.0,3.56,3.76
138,23.76,18.0,3.78,3.96
138,14.51,10.5,1.97,2.21
138,15.3,7.5,2.0,6.0
138,18.96,14.0,2.96,3.16
132,22.8,18.0,5.14,3.0
132,25.38,20.0,2.17,5.08
138,14.76,10.5,1.44,2.46
138,17.16,12.5,2.2,2.86
138,15.36,11.0,3.18,2.56
132,25.38,18.5,5.75,5.08
138,20.29,16.0,4.4,2.49
138,46.42,31.5,8.52,7.0
132,20.76,15.5,4.83,3.46
138,24.96,19.0,3.62,4.16
138,24.96,19.0,3.65,4.16
138,22.56,17.0,3.74,3.76
138,20.8,18.0,3.76,1.0
138,24.36,18.5,3.75,4.06
132,20.13,16.5,5.3,1.83
138,40.1,25.5,7.67,6.68
132,23.16,17.5,5.67,3.86
138,59.91,46.5,15.58,9.66
138,21.96,16.5,3.82,3.66
138,23.5,17.0,3.55,4.7
138,16.28,13.0,3.18,1.48
138,23.16,17.5,3.73,3.86
138,23.76,18.0,3.86,3.96
138,52.01,33.0,10.1,6.14
138,23.76,18.0,3.42,3.96
138,18.96,14.0,2.76,3.16
138,47.9,32.0,11.23,7.98
138,17.76,13.0,4.12,2.96
138,19.56,14.5,3.45,3.26
138,14.8,12.0,2.61,1.0
132,76.1,52.0,18.18,12.68
132,23.16,17.5,5.45,3.86
138,20.16,15.0,3.75,3.36
138,19.56,15.0,4.03,3.26
132,39.3,33.0,9.89,5.0
138,16.56,12.5,3.37,2.76
138,17.25,12.5,3.41,3.45
138,17.76,13.5,4.0,2.96
138,15.36,11.5,2.52,2.56
138,41.78,26.0,7.97,8.36
138,20.54,14.5,3.84,4.74
132,24.12,18.0,5.79,4.82
138,16.56,12.5,3.53,2.76
138,36.5,23.0,8.12,6.08
138,34.1,21.0,7.34,5.68
138,15.36,11.5,3.4,2.56
132,61.62,48.0,17.98,12.32
138,16.56,12.5,3.52,2.76
138,8.4,6.5,1.1,1.1
138,38.3,24.5,8.04,6.38
138,35.87,22.5,7.2,5.95
138,14.69,10.0,2.67,3.39
138,24.44,17.5,5.54,5.64
132,73.62,52.0,18.5,14.7
138,39.5,26.0,8.2,6.58
138,16.1,14.5,3.57,0.8
1,125.4,93.5,28.75,10.0
138,30.5,18.5,5.65,5.08
138,25.56,20.5,7.05,4.26
138,39.51,30.5,10.06,6.26
138,42.36,34.5,12.17,7.06
132,62.16,51.0,19.05,10.36
138,14.16,11.0,3.18,2.36
138,32.42,22.5,7.33,3.0
138,16.56,13.0,3.91,2.76
138,31.07,19.0,5.7,5.15
138,22.56,18.0,3.22,3.76
138,17.25,13.0,3.48,3.45
138,34.35,19.5,6.19,7.93
138,33.22,23.0,6.81,3.3
138,14.16,11.0,3.07,2.36
132,81.65,68.5,26.46,10.4
138,40.3,34.5,11.5,5.0
138,43.7,29.5,8.81,7.28
132,63.92,52.0,18.84,5.0
138,31.0,24.0,7.44,6.2
138,40.71,31.5,9.72,6.46
138,31.53,20.5,6.5,4.11
138,12.96,10.0,2.93,2.16
138,32.9,20.5,6.67,5.48
138,17.16,13.5,4.0,2.86
138,15.99,11.5,3.07,3.69
132,18.96,15.0,4.67,3.16
138,37.1,24.0,7.66,6.18
138,26.76,21.5,7.59,4.46
138,32.3,20.0,6.29,5.38
138,18.36,14.5,3.41,3.06
138,14.16,11.0,3.17,2.36
138,40.1,26.5,9.09,6.68
138,14.16,11.0,3.07,2.36
138,38.3,25.0,7.89,6.38
132,51.96,42.5,12.75,8.66
138,15.36,12.0,3.57,2.56
132,20.76,17.0,4.72,3.46
138,34.1,21.5,6.96,5.68
132,73.65,52.0,17.83,14.73
138,46.7,29.0,7.97,10.78
138,26.16,21.0,7.16,4.36
138,50.52,33.5,8.44,10.1
138,17.16,13.5,3.68,2.86
138,30.92,21.0,6.88,3.0
132,64.92,52.0,17.46,6.0
138,47.45,31.0,10.23,7.58
132,68.92,52.0,17.1,10.0
132,45.96,37.5,13.63,7.66
138,43.1,29.0,9.13,7.18
138,17.16,13.5,4.0,2.86
138,14.75,11.5,2.6,2.45
132,27.96,22.5,6.96,4.66
138,15.96,12.5,3.76,2.66
138,19.2,14.0,3.4,4.4
132,21.36,17.0,5.74,3.56
132,22.88,17.5,5.78,4.58
132,22.8,19.0,6.39,3.0
138,35.87,23.0,7.1,5.95
138,14.76,11.5,3.27,2.46
138,15.96,12.5,3.33,2.66
138,40.42,28.5,9.61,5.0
138,13.5,11.5,3.18,1.2
132,71.27,52.5,19.3,11.85
138,15.96,12.5,3.76,2.66
138,18.36,14.5,4.29,3.06
138,16.56,13.0,3.8,2.76
138,39.9,25.0,7.74,7.98
138,39.28,24.5,7.39,7.86
138,16.56,13.0,3.84,2.76
138,60.5,44.0,7.97,10.08
1,102.05,78.0,21.71,12.0
138,13.55,10.5,2.45,2.25
138,33.54,19.0,6.26,1.5
138,27.36,22.0,7.73,4.56
138,15.96,12.5,3.51,2.66
138,13.78,11.5,3.07,1.48
132,57.84,49.5,17.96,7.54
138,34.7,22.0,6.64,5.78
138,38.91,27.5,7.22,5.66
138,14.16,11.0,3.19,2.36
138,38.76,31.5,10.38,6.46
138,14.76,11.5,3.21,2.46
138,13.3,11.5,3.15,1.0
138,15.96,12.5,3.46,2.66
138,13.3,11.5,3.07,1.0
138,32.3,20.0,6.15,5.38
138,12.5,10.5,2.53,1.2
132,70.7,52.0,18.78,11.78
138,13.8,11.0,3.21,2.0
138,19.56,15.5,3.56,3.26
138,42.42,30.5,10.18,5.0
138,18.17,15.0,4.45,2.37
138,20.76,16.5,3.82,3.46
138,39.69,27.0,7.53,5.77
138,15.96,12.5,3.2,2.66
1,157.25,107.0,31.2,26.2
132,52.8,46.0,12.98,6.0
138,32.3,20.0,6.2,5.38
132,51.3,42.5,13.11,8.0
138,45.33,32.5,10.92,5.91
138,15.38,11.5,3.13,3.08
132,70.7,52.0,17.68,11.78
138,33.3,22.5,6.7,10.0
1,140.06,100.0,28.15,28.01
132,70.7,52.0,18.65,11.78
138,14.76,11.5,3.15,2.46
138,18.17,15.0,3.67,2.37
138,15.96,12.5,3.35,2.66
132,24.36,19.5,6.75,4.06
138,15.3,12.5,3.35,2.0
132,23.16,18.5,5.77,3.86
138,42.47,28.5,6.8,7.05
138,20.76,16.5,3.58,3.46
138,42.47,28.5,7.2,7.05
138,36.27,21.0,5.6,8.35
132,18.3,15.5,4.17,2.0
132,50.3,45.0,12.95,5.0
138,18.74,15.5,3.74,2.44
138,18.3,15.5,3.59,2.0
138,33.96,27.5,7.58,5.66
138,19.56,15.5,3.79,3.26
138,14.0,11.5,3.17,1.7
138,17.76,14.0,3.55,2.96
138,32.3,20.0,6.11,5.38
138,43.02,27.5,7.98,8.6
138,35.3,22.5,6.69,5.88
138,17.8,12.0,2.6,5.0
132,23.76,19.0,5.81,3.96
138,17.8,15.0,3.74,2.0
138,22.8,12.0,3.09,10.0
138,17.3,14.5,3.57,2.0
138,13.57,11.0,2.49,1.77
138,19.89,14.5,3.65,4.59
138,55.8,36.0,10.89,12.88
138,43.92,32.0,7.41,5.0
138,16.56,13.0,3.54,2.76
138,15.8,13.5,3.77,1.5
132,70.7,52.0,18.41,11.78
138,15.3,12.5,3.2,2.0
138,41.3,27.5,8.18,6.88
138,20.8,13.0,3.23,7.0
138,42.46,30.0,7.04,5.54
138,16.8,14.0,3.8,2.0
138,15.36,12.0,3.08,2.56
138,17.3,14.5,3.5,2.0
138,20.16,16.0,4.45,3.36
1,142.71,100.0,16.26,23.46
138,18.3,15.0,3.88,2.5
138,17.25,13.0,3.22,3.45
138,45.24,34.0,10.56,10.44
138,16.62,12.5,3.31,3.32
132,60.96,50.0,14.11,10.16
138,17.88,13.5,3.47,3.58
138,16.56,13.0,3.11,2.76
138,13.8,12.0,3.45,1.0
138,15.96,12.5,3.18,2.66
132,62.76,51.5,15.82,10.46
1,131.05,102.0,27.7,15.0
132,24.3,18.5,5.48,5.0
132,57.51,45.5,12.5,9.26
138,38.92,27.0,8.0,5.0
138,14.76,11.5,3.08,2.46
138,12.96,10.0,2.76,2.16
138,17.29,12.5,2.86,3.99
132,51.3,48.5,12.4,2.0
138,15.8,13.0,3.49,1.0
138,20.8,16.0,3.88,3.0
138,21.84,15.0,4.21,5.04
138,20.76,15.5,3.53,3.46
138,18.36,13.5,3.21,3.06
138,18.17,14.0,3.41,2.37
132,79.28,52.0,19.01,15.86
138,21.8,17.0,4.71,3.0
138,15.73,12.5,3.35,1.43
138,22.56,17.0,4.14,3.76
138,19.32,15.0,3.86,2.52
138,18.96,14.0,3.46,3.16
138,18.64,14.0,3.5,2.84
138,56.12,37.0,8.0,11.2
138,23.16,17.5,3.8,3.86
132,90.92,70.0,19.37,13.0
138,19.56,14.5,3.8,3.26
1,135.55,97.0,25.82,23.5
138,32.92,22.0,6.09,3.0
138,18.36,13.5,3.14,3.06
138,21.96,16.5,3.97,3.66
138,18.36,13.5,3.35,3.06
138,44.3,29.0,6.59,7.38
138,19.0,15.0,3.55,2.2
138,15.36,11.0,2.7,2.56
138,16.56,12.0,2.89,2.76
138,15.8,11.5,3.08,2.5
138,17.16,12.5,3.13,2.86
138,19.03,15.5,3.83,1.73
138,16.59,14.0,3.54,0.79
138,17.76,13.0,3.19,2.96
138,20.38,14.5,3.65,4.08
1,117.55,87.5,23.69,15.0
138,49.92,37.0,10.78,5.0
138,39.92,27.0,7.32,5.0
138,19.56,14.5,3.18,3.26
138,17.16,12.5,3.16,2.86
138,39.3,26.5,6.75,11.0
138,18.96,14.0,3.57,3.16
138,17.3,13.5,3.38,2.0
138,24.36,18.5,4.56,4.06
132,52.58,41.5,14.74,4.33
138,18.96,14.0,3.44,3.16
138,24.3,20.0,4.75,2.5
132,28.3,22.5,7.11,4.0
138,21.0,15.0,3.42,4.2
138,16.62,11.5,2.82,3.32
138,24.75,18.0,4.73,4.95
138,16.8,13.0,3.41,2.0
138,18.96,14.0,3.41,3.16
132,26.16,20.0,6.3,4.36
138,16.0,12.5,2.5,1.7
138,23.3,18.5,3.5,3.0
138,19.56,14.5,3.51,3.26
138,21.96,16.5,3.43,3.66
138,20.16,15.0,3.52,3.36
138,21.36,16.0,3.45,3.56
138,28.3,22.5,6.91,4.0
138,24.12,17.5,3.7,4.82
138,20.76,15.5,3.41,3.46
138,24.96,19.0,3.81,4.16
138,18.96,14.0,3.45,3.16
138,15.36,11.0,2.93,2.56
138,21.62,15.5,3.57,4.32
132,78.61,60.5,20.96,10.19
138,16.45,12.5,3.0,2.15
138,45.51,34.5,9.76,7.26
138,20.16,15.0,3.42,3.36
138,19.12,13.5,3.39,3.82
138,23.76,18.0,3.84,3.96
138,21.23,17.5,4.12,1.93
138,19.75,14.0,3.4,3.95
138,18.95,14.0,3.2,3.15
138,49.17,33.5,8.87,5.0
132,76.1,52.0,18.59,12.68
138,57.55,45.0,13.78,8.0
132,24.96,19.0,5.17,4.16
132,27.36,21.0,5.63,4.56
138,19.56,14.5,3.52,3.26
138,17.02,13.0,3.19,2.22
138,23.16,17.5,3.44,3.86
138,22.55,17.0,3.9,3.75
132,62.83,44.5,13.7,11.58
138,17.76,13.0,3.08,2.96
138,15.36,11.0,2.85,2.56
138,21.0,15.0,3.17,4.2
138,36.92,24.0,6.56,5.0
138,24.96,19.0,3.7,4.16
138,24.96,19.0,4.61,4.16
138,24.75,18.0,3.57,4.95
138,19.56,14.5,3.91,3.26
138,48.14,39.0,11.35,7.34
138,41.75,33.0,10.3,6.95
138,17.16,12.5,3.42,2.86
138,14.16,10.0,1.83,2.36
132,67.42,52.0,18.2,4.0
138,21.36,16.0,3.49,3.56
138,17.15,12.5,3.1,2.85
138,24.96,19.0,4.33,4.16
138,22.3,18.5,3.51,2.0
138,17.16,12.5,3.19,2.86
138,15.36,11.0,2.84,2.56
132,23.92,19.0,5.85,3.12
138,17.16,12.5,3.26,2.86
138,16.56,12.0,3.26,2.76
132,73.42,52.0,17.7,10.0
138,26.76,20.5,4.1,4.46
132,21.3,17.5,5.41,2.0
138,16.56,12.0,3.23,2.76
138,20.76,15.5,3.6,3.46
138,21.96,16.5,3.7,3.66
138,20.76,15.5,3.78,3.46
138,23.34,18.5,3.52,3.04
138,20.76,15.5,3.67,3.46
138,16.44,12.5,3.2,2.14
138,24.36,18.5,3.54,4.06
138,14.75,10.5,2.8,2.45
138,15.87,12.0,3.21,2.07
138,42.5,27.5,7.7,7.08
138,21.36,16.0,3.54,3.56
138,16.56,12.0,2.54,2.76
132,24.96,19.0,5.77,4.16
138,44.3,29.0,7.74,7.38
138,15.36,11.0,2.8,2.56
138,18.74,14.5,3.36,2.44
138,18.96,14.0,3.52,3.16
138,40.1,25.5,7.02,6.68
138,17.76,13.0,3.61,2.96
138,16.0,11.0,3.26,3.2
132,50.0,37.0,13.26,11.2
138,36.42,24.5,7.71,4.0
138,22.25,16.0,4.68,4.45
138,24.36,20.0,2.9,4.06
138,20.16,15.0,4.2,3.36
138,14.16,10.0,2.76,2.36
138,18.8,14.0,4.06,3.0
138,16.56,12.0,3.19,2.76
138,20.16,15.0,3.39,3.36
138,13.8,11.0,2.53,1.0
138,33.46,22.5,7.43,3.04
138,14.69,9.5,2.74,3.39
138,14.16,10.0,2.24,2.36
138,14.16,10.0,2.85,2.36
138,15.88,12.0,3.23,2.08
132,70.7,52.0,17.66,11.78
132,30.3,26.0,9.41,3.0
132,61.3,60.0,0.1,1.0
132,22.8,18.5,6.0,3.0
138,12.96,9.5,2.25,2.16
138,20.16,15.5,3.76,3.36
138,35.42,23.0,7.71,5.0
138,17.25,12.5,3.46,3.45
132,76.6,52.0,17.58,17.68
138,32.3,19.5,6.62,5.38
138,14.3,11.0,2.39,2.0
138,15.96,12.0,3.59,2.66
132,24.8,22.5,7.47,1.0
138,33.5,20.5,6.93,5.58
138,32.3,19.5,6.39,5.38
132,70.7,52.0,18.86,11.78
138,37.92,25.5,8.3,5.5
1,93.51,61.0,22.17,15.26
138,38.3,25.0,7.98,6.38
132,52.71,39.0,12.83,7.96
138,27.37,23.0,8.15,3.57
138,20.76,16.5,5.29,3.46
132,85.55,70.5,27.2,14.25
138,32.3,20.0,6.51,5.38
138,38.9,25.5,8.13,6.48
138,12.96,10.0,2.18,2.16
138,37.7,24.5,8.05,6.28
132,46.62,36.5,13.4,9.32
132,72.33,55.5,20.37,14.08
138,37.1,24.0,8.05,6.18
138,15.8,12.5,3.7,2.5
138,28.56,23.0,8.18,4.76
138,35.9,23.0,7.48,5.98
132,31.62,24.5,7.33,6.32
132,33.96,27.5,9.66,5.66
132,70.7,52.0,18.9,11.78
132,27.36,22.0,7.36,4.56
132,23.5,18.0,5.79,4.7
138,12.95,10.0,2.8,2.15
264,45.3,35.0,0.02,10.0
1,100.05,74.0,20.46,12.0
138,36.62,28.5,10.22,7.32
138,18.3,17.0,5.06,1.0
138,14.76,11.5,3.18,2.46
138,34.28,20.5,7.05,6.86
132,24.8,22.0,7.37,2.0
1,103.19,68.5,16.48,20.64
132,47.16,38.5,13.96,7.86
132,85.55,70.5,26.6,14.25
138,33.02,19.5,6.3,6.6
132,55.0,49.0,17.9,5.2
138,17.29,12.5,3.76,3.99
132,48.36,39.5,12.29,8.06
138,37.56,30.5,10.89,6.26
132,30.58,27.0,8.23,2.78
132,64.1,50.5,18.3,12.8
132,52.56,43.0,13.7,8.76
138,37.1,24.0,7.98,6.18
132,83.31,64.5,19.52,13.06
138,15.96,12.5,3.18,2.66
132,66.96,55.0,17.77,11.16
138,27.96,22.5,7.93,4.66
132,24.36,19.5,6.32,4.06
138,15.99,11.5,3.27,3.69
132,66.92,52.0,19.73,8.0
132,70.7,52.0,16.63,11.78
138,14.76,11.5,3.54,2.46
138,34.7,22.0,7.01,5.78
132,64.81,64.0,22.7,0.01
132,29.76,24.0,7.25,4.96
132,46.71,36.5,11.84,7.46
1,112.3,81.5,23.94,10.0
138,12.8,11.0,3.0,1.0
132,78.0,65.0,0.1,13.0
132,40.35,34.5,10.91,5.05
164,64.67,45.0,15.9,10.0
132,61.29,52.5,18.8,7.99
132,48.36,39.5,13.59,8.06
132,78.36,65.0,0.01,13.06
132,19.3,16.5,5.56,2.0
132,70.7,52.0,17.55,11.78
132,72.36,60.0,18.18,12.06
132,76.85,55.0,20.62,12.48
132,25.8,21.5,7.3,3.0
132,70.7,52.0,19.38,11.78
138,29.75,22.5,7.68,5.95
132,69.0,52.0,17.5,10.08
138,14.8,11.5,2.4,2.0
138,30.5,18.0,5.92,5.08
138,55.32,40.0,10.8,9.2
132,73.11,58.0,21.51,11.86
138,34.86,22.5,7.16,2.99
132,73.65,52.0,17.98,14.73
1,148.31,106.5,21.02,21.56
138,24.8,22.0,7.39,2.0
138,38.25,22.5,7.49,8.83
138,15.35,12.0,3.8,2.55
132,26.16,21.0,7.18,4.36
138,35.92,25.0,8.01,4.0
132,65.92,52.0,18.4,7.0
132,42.3,36.5,12.16,5.0
138,15.96,12.5,3.62,2.66
132,22.8,20.0,6.16,2.0
132,27.96,22.5,7.36,4.66
138,12.96,10.0,2.34,2.16
